0	21
0.5	21
30	600
120	600
125	21
23/09/'22 12:55	Digiheater 3.2
R0 = 158.6	a =  0.0000000	b = 0.279	c = 153.051
Tsample = 330 [ms]  
sample	time	Tset[C]	Tmeas[C]	Rheat[ohm]	Vheat[V]	Iheat[mA]	Pheat [mW]	c
3472	13:14:30.61	384.7	384.283	260.266	0.864754	3.325744	2.875950	153.051	norm
3473	13:14:30.94	384.8	384.710	260.385	0.865436	3.326844	2.879171	153.051	norm
3474	13:14:31.27	384.9	385.737	260.671	0.867151	3.329772	2.887414	153.051	norm
3475	13:14:31.60	385.0	385.159	260.510	0.866192	3.328153	2.882821	153.051	norm
3476	13:14:31.93	385.1	385.008	260.468	0.865951	3.327761	2.881678	153.051	norm
3477	13:14:32.26	385.2	384.522	260.333	0.865123	3.326311	2.877670	153.051	norm
3478	13:14:32.59	385.3	384.283	260.266	0.864717	3.325603	2.875705	153.051	norm
3479	13:14:32.92	385.5	385.362	260.567	0.866548	3.328794	2.884559	153.051	norm
3480	13:14:33.25	385.6	385.702	260.662	0.867111	3.329745	2.887258	153.051	norm
3481	13:14:33.58	385.7	385.032	260.475	0.865959	3.327707	2.881659	153.051	norm
3482	13:14:33.91	385.8	384.887	260.434	0.865749	3.327417	2.880708	153.051	norm
3483	13:14:34.24	385.9	385.127	260.501	0.866144	3.328078	2.882596	153.051	norm
3484	13:14:34.57	386.0	385.347	260.563	0.866548	3.328848	2.884606	153.051	norm
3485	13:14:34.90	386.1	385.705	260.663	0.867105	3.329711	2.887209	153.051	norm
3486	13:14:35.23	386.2	385.790	260.686	0.867210	3.329812	2.887647	153.051	norm
3487	13:14:35.56	386.3	385.951	260.731	0.867543	3.330514	2.889364	153.051	norm
3488	13:14:35.89	386.4	386.328	260.836	0.868197	3.331681	2.892555	153.051	norm
3489	13:14:36.23	386.5	386.629	260.920	0.868657	3.332376	2.894693	153.051	norm
3490	13:14:36.55	386.6	386.858	260.984	0.869013	3.332922	2.896352	153.051	norm
3491	13:14:36.88	386.7	386.904	260.997	0.869146	3.333273	2.897103	153.051	norm
3492	13:14:37.21	386.9	387.308	261.110	0.869795	3.334319	2.900173	153.051	norm
3493	13:14:37.55	387.0	386.638	260.923	0.868652	3.332322	2.894627	153.051	norm
3494	13:14:37.88	387.1	386.076	260.766	0.867753	3.330878	2.890381	153.051	norm
3495	13:14:38.20	387.2	386.250	260.815	0.868049	3.331391	2.891811	153.051	norm
3496	13:14:38.55	387.3	386.732	260.949	0.868811	3.332598	2.895398	153.051	norm
3497	13:14:38.86	387.4	387.075	261.045	0.869422	3.333718	2.898409	153.051	norm
3498	13:14:39.19	387.5	386.922	261.002	0.869186	3.333361	2.897311	153.051	norm
3499	13:14:39.52	387.6	387.534	261.173	0.870161	3.334919	2.901918	153.051	norm
3500	13:14:39.87	387.7	386.998	261.023	0.869280	3.333448	2.897700	153.051	norm
3501	13:14:40.17	387.8	387.107	261.054	0.869456	3.333739	2.898540	153.051	norm
3502	13:14:40.52	387.9	387.551	261.178	0.870250	3.335196	2.902453	153.051	norm
3503	13:14:40.84	388.0	387.918	261.280	0.870804	3.336012	2.905013	153.051	norm
3504	13:14:41.18	388.2	387.623	261.198	0.870343	3.335297	2.902854	153.051	norm
3505	13:14:41.51	388.3	388.055	261.318	0.871111	3.336700	2.906637	153.051	norm
3506	13:14:41.84	388.4	387.907	261.277	0.870827	3.336140	2.905200	153.051	norm
3507	13:14:42.16	388.5	387.984	261.299	0.870929	3.336255	2.905642	153.051	norm
3508	13:14:42.50	388.6	388.338	261.397	0.871535	3.337314	2.908585	153.051	norm
3509	13:14:42.83	388.7	388.345	261.399	0.871560	3.337388	2.908735	153.051	norm
3510	13:14:43.16	388.8	388.665	261.489	0.872118	3.338380	2.911460	153.051	norm
3511	13:14:43.49	388.9	389.363	261.683	0.873246	3.340215	2.916830	153.051	norm
3512	13:14:43.82	389.0	389.018	261.587	0.872689	3.339311	2.914180	153.051	norm
3513	13:14:44.15	389.1	388.827	261.534	0.872373	3.338785	2.912667	153.051	norm
3514	13:14:44.48	389.2	388.955	261.569	0.872538	3.338960	2.913371	153.051	norm
3515	13:14:44.81	389.3	388.974	261.575	0.872646	3.339304	2.914032	153.051	norm
3516	13:14:45.16	389.4	388.937	261.564	0.872527	3.338980	2.913350	153.051	norm
3517	13:14:45.46	389.6	388.845	261.539	0.872405	3.338839	2.912819	153.051	norm
3518	13:14:45.80	389.7	389.225	261.645	0.873019	3.339837	2.915741	153.051	norm
3519	13:14:46.13	389.8	389.820	261.811	0.874034	3.341598	2.920670	153.051	norm
3520	13:14:46.46	389.9	389.808	261.807	0.874017	3.341578	2.920595	153.051	norm
3521	13:14:46.79	390.0	390.638	262.039	0.875373	3.343804	2.927076	153.051	norm
3522	13:14:47.12	390.1	389.772	261.797	0.873900	3.341261	2.919928	153.051	norm
3523	13:14:47.46	390.2	389.715	261.781	0.873849	3.341267	2.919763	153.051	norm
3524	13:14:47.78	390.3	390.250	261.931	0.874753	3.342819	2.924141	153.051	norm
3525	13:14:48.11	390.4	390.244	261.929	0.874716	3.342698	2.923912	153.051	norm
3526	13:14:48.45	390.5	389.263	261.655	0.873084	3.339952	2.916059	153.051	norm
3527	13:14:48.78	390.6	389.099	261.609	0.872854	3.339655	2.915031	153.051	norm
3528	13:14:49.11	390.7	389.744	261.790	0.873940	3.341510	2.920280	153.051	norm
3529	13:14:49.43	390.9	390.740	262.067	0.875586	3.344256	2.928184	153.051	norm
3530	13:14:49.77	391.0	390.714	262.060	0.875526	3.344121	2.927867	153.051	norm
3531	13:14:50.10	391.1	390.817	262.089	0.875669	3.344296	2.928496	153.051	norm
3532	13:14:50.43	391.2	391.453	262.266	0.876806	3.346374	2.934121	153.051	norm
3533	13:14:50.76	391.3	391.289	262.221	0.876473	3.345686	2.932404	153.051	norm
3534	13:14:51.08	391.4	390.533	262.010	0.875236	3.343656	2.926489	153.051	norm
3535	13:14:51.41	391.5	390.512	262.004	0.875174	3.343494	2.926139	153.051	norm
3536	13:14:51.74	391.6	390.600	262.028	0.875336	3.343797	2.926946	153.051	norm
3537	13:14:52.08	391.7	391.214	262.200	0.876357	3.345511	2.931861	153.051	norm
3538	13:14:52.40	391.8	391.807	262.365	0.877352	3.347197	2.936670	153.051	norm
3539	13:14:52.73	391.9	392.155	262.462	0.877935	3.348182	2.939485	153.051	norm
3540	13:14:53.06	392.0	391.911	262.394	0.877548	3.347575	2.937658	153.051	norm
3541	13:14:53.40	392.1	391.714	262.339	0.877178	3.346867	2.935799	153.051	norm
3542	13:14:53.73	392.3	391.585	262.303	0.877011	3.346685	2.935078	153.051	norm
3543	13:14:54.06	392.4	391.844	262.375	0.877448	3.347433	2.937200	153.051	norm
3544	13:14:54.39	392.5	392.329	262.511	0.878239	3.348722	2.940978	153.051	norm
3545	13:14:54.72	392.6	392.323	262.509	0.878239	3.348742	2.940996	153.051	norm
3546	13:14:55.04	392.7	392.067	262.438	0.877798	3.347973	2.938845	153.051	norm
3547	13:14:55.38	392.8	391.871	262.383	0.877463	3.347393	2.937212	153.051	norm
3548	13:14:55.71	392.9	392.371	262.522	0.878318	3.348877	2.941381	153.051	norm
3549	13:14:56.04	393.0	392.549	262.572	0.878571	3.349208	2.942518	153.051	norm
3550	13:14:56.36	393.1	392.262	262.492	0.878154	3.348634	2.940615	153.051	norm
3551	13:14:56.69	393.2	393.659	262.882	0.880485	3.352547	2.951867	153.051	norm
3552	13:14:57.03	393.3	393.350	262.796	0.879916	3.351481	2.949023	153.051	norm
3553	13:14:57.36	393.4	393.042	262.710	0.879436	3.350746	2.946766	153.051	norm
3554	13:14:57.69	393.6	393.424	262.816	0.880067	3.351792	2.949801	153.051	norm
3555	13:14:58.01	393.7	393.979	262.971	0.881005	3.353390	2.954354	153.051	norm
3556	13:14:58.35	393.8	392.961	262.687	0.879296	3.350503	2.946086	153.051	norm
3557	13:14:58.68	393.9	393.667	262.884	0.880511	3.352615	2.952012	153.051	norm
3558	13:14:59.01	394.0	393.127	262.733	0.879598	3.351063	2.947588	153.051	norm
3559	13:14:59.34	394.1	393.705	262.895	0.880570	3.352709	2.952296	153.051	norm
3560	13:14:59.67	394.2	393.930	262.957	0.880940	3.353316	2.954070	153.051	norm
3561	13:15:00.00	394.3	394.324	263.067	0.881614	3.354477	2.957352	153.051	norm
3562	13:15:00.33	394.4	395.421	263.373	0.883479	3.357668	2.966428	153.051	norm
3563	13:15:00.65	394.5	395.166	263.302	0.882947	3.356554	2.963660	153.051	norm
3564	13:15:00.99	394.6	394.012	262.980	0.881068	3.353512	2.954671	153.051	norm
3565	13:15:01.32	394.7	394.446	263.101	0.881798	3.354746	2.958210	153.051	norm
3566	13:15:01.65	394.8	394.372	263.081	0.881605	3.354274	2.957145	153.051	norm
3567	13:15:01.98	395.0	394.536	263.126	0.881904	3.354827	2.958635	153.051	norm
3568	13:15:02.31	395.1	394.777	263.194	0.882316	3.355536	2.960643	153.051	norm
3569	13:15:02.64	395.2	394.685	263.168	0.882194	3.355401	2.960113	153.051	norm
3570	13:15:02.97	395.3	394.768	263.191	0.882310	3.355549	2.960635	153.051	norm
3571	13:15:03.30	395.4	394.646	263.157	0.882069	3.355064	2.959396	153.051	norm
3572	13:15:03.64	395.5	394.609	263.147	0.882077	3.355225	2.959567	153.051	norm
3573	13:15:03.96	395.6	395.033	263.265	0.882754	3.356291	2.962779	153.051	norm
3574	13:15:04.29	395.7	395.256	263.327	0.883163	3.357054	2.964826	153.051	norm
3575	13:15:04.63	395.8	396.390	263.644	0.885062	3.360238	2.974020	153.051	norm
3576	13:15:04.95	395.9	396.392	263.644	0.885031	3.360110	2.973802	153.051	norm
3577	13:15:05.29	396.0	396.012	263.538	0.884380	3.358990	2.970624	153.051	norm
3578	13:15:05.62	396.1	396.018	263.540	0.884423	3.359132	2.970892	153.051	norm
3579	13:15:05.95	396.3	395.662	263.441	0.883806	3.358052	2.967866	153.051	norm
3580	13:15:06.28	396.4	395.992	263.533	0.884369	3.359017	2.970609	153.051	norm
3581	13:15:06.61	396.5	396.219	263.596	0.884758	3.359691	2.972514	153.051	norm
3582	13:15:06.93	396.6	395.857	263.495	0.884150	3.358666	2.969564	153.051	norm
3583	13:15:07.27	396.7	396.368	263.638	0.885003	3.360089	2.973688	153.051	norm
3584	13:15:07.60	396.8	396.334	263.628	0.884946	3.359995	2.973414	153.051	norm
3585	13:15:07.92	396.9	396.813	263.762	0.885807	3.361560	2.977694	153.051	norm
3586	13:15:08.26	397.0	397.234	263.879	0.886475	3.362599	2.980861	153.051	norm
3587	13:15:08.59	397.1	397.013	263.817	0.886089	3.361918	2.978957	153.051	norm
3588	13:15:08.92	397.2	396.335	263.628	0.884991	3.360164	2.973716	153.051	norm
3589	13:15:09.25	397.3	396.528	263.682	0.885256	3.360481	2.974885	153.051	norm
3590	13:15:09.58	397.4	396.484	263.670	0.885199	3.360420	2.974640	153.051	norm
3591	13:15:09.91	397.6	396.812	263.762	0.885767	3.361412	2.977429	153.051	norm
3592	13:15:10.24	397.7	396.643	263.714	0.885477	3.360913	2.976012	153.051	norm
3593	13:15:10.57	397.8	396.954	263.801	0.886026	3.361891	2.978723	153.051	norm
3594	13:15:10.90	397.9	397.211	263.873	0.886390	3.362356	2.980359	153.051	norm
3595	13:15:11.23	398.0	396.845	263.771	0.885821	3.361499	2.977688	153.051	norm
3596	13:15:11.56	398.1	397.439	263.936	0.886785	3.363044	2.982298	153.051	norm
3597	13:15:11.89	398.2	397.446	263.938	0.886808	3.363105	2.982429	153.051	norm
3598	13:15:12.24	398.3	397.442	263.937	0.886768	3.362970	2.982175	153.051	norm
3599	13:15:12.54	398.4	397.413	263.929	0.886726	3.362909	2.981978	153.051	norm
3600	13:15:12.88	398.5	397.895	264.064	0.887584	3.364454	2.986237	153.051	norm
3601	13:15:13.21	398.6	398.266	264.167	0.888159	3.365311	2.988930	153.051	norm
3602	13:15:13.54	398.7	398.575	264.253	0.888739	3.366411	2.991859	153.051	norm
3603	13:15:13.87	398.8	398.628	264.268	0.888830	3.366566	2.992303	153.051	norm
3604	13:15:14.21	399.0	399.555	264.527	0.890339	3.368988	2.999542	153.051	norm
3605	13:15:14.53	399.1	399.447	264.497	0.890177	3.368758	2.998792	153.051	norm
3606	13:15:14.86	399.2	398.825	264.323	0.889139	3.367038	2.993766	153.051	norm
3607	13:15:15.19	399.3	398.920	264.350	0.889296	3.367294	2.994521	153.051	norm
3608	13:15:15.52	399.4	399.151	264.414	0.889643	3.367787	2.996127	153.051	norm
3609	13:15:15.85	399.5	398.713	264.292	0.888918	3.366600	2.992630	153.051	norm
3610	13:15:16.18	399.6	398.752	264.303	0.889017	3.366836	2.993175	153.051	norm
3611	13:15:16.51	399.7	399.192	264.425	0.889688	3.367814	2.996304	153.051	norm
3612	13:15:16.84	399.8	398.974	264.365	0.889404	3.367510	2.995077	153.051	norm
3613	13:15:17.17	399.9	398.900	264.344	0.889245	3.367173	2.994241	153.051	norm
3614	13:15:17.50	400.0	399.648	264.553	0.890521	3.369345	3.000473	153.051	norm
3615	13:15:17.83	400.1	399.562	264.529	0.890382	3.369123	2.999806	153.051	norm
3616	13:15:18.16	400.3	400.472	264.783	0.891920	3.371707	3.007293	153.051	norm
3617	13:15:18.49	400.4	400.497	264.790	0.891886	3.371491	3.006985	153.051	norm
3618	13:15:18.82	400.5	400.391	264.760	0.891778	3.371457	3.006591	153.051	norm
3619	13:15:19.15	400.6	400.823	264.880	0.892469	3.372536	3.009883	153.051	norm
3620	13:15:19.48	400.7	401.300	265.014	0.893276	3.373892	3.013818	153.051	norm
3621	13:15:19.81	400.8	400.740	264.857	0.892332	3.372314	3.009224	153.051	norm
3622	13:15:20.14	400.9	401.311	265.017	0.893290	3.373906	3.013878	153.051	norm
3623	13:15:20.47	401.0	400.392	264.760	0.891704	3.371174	3.006089	153.051	norm
3624	13:15:20.80	401.1	400.771	264.866	0.892386	3.372408	3.009491	153.051	norm
3625	13:15:21.13	401.2	401.160	264.975	0.893000	3.373346	3.012399	153.051	norm
3626	13:15:21.47	401.3	400.917	264.907	0.892636	3.372833	3.010714	153.051	norm
3627	13:15:21.80	401.4	401.468	265.061	0.893563	3.374378	3.015221	153.051	norm
3628	13:15:22.13	401.5	401.304	265.015	0.893239	3.373737	3.013554	153.051	norm
3629	13:15:22.45	401.7	401.663	265.115	0.893853	3.374783	3.016561	153.051	norm
3630	13:15:22.79	401.8	401.445	265.054	0.893524	3.374311	3.015026	153.051	norm
3631	13:15:23.11	401.9	401.538	265.080	0.893629	3.374378	3.015441	153.051	norm
3632	13:15:23.45	402.0	401.453	265.056	0.893495	3.374176	3.014810	153.051	norm
3633	13:15:23.78	402.1	401.275	265.007	0.893185	3.373636	3.013282	153.051	norm
3634	13:15:24.10	402.2	400.889	264.899	0.892546	3.372590	3.010190	153.051	norm
3635	13:15:24.44	402.3	401.798	265.152	0.894152	3.375430	3.018148	153.051	norm
3636	13:15:24.77	402.4	402.298	265.292	0.894976	3.376766	3.022126	153.051	norm
3637	13:15:25.10	402.5	401.991	265.206	0.894431	3.375795	3.019414	153.051	norm
3638	13:15:25.43	402.6	402.641	265.388	0.895545	3.377690	3.024874	153.051	norm
3639	13:15:25.76	402.7	402.443	265.332	0.895175	3.377002	3.023010	153.051	norm
3640	13:15:26.09	402.8	402.520	265.354	0.895309	3.377232	3.023666	153.051	norm
3641	13:15:26.42	403.0	402.687	265.400	0.895588	3.377690	3.025018	153.051	norm
3642	13:15:26.75	403.1	403.067	265.506	0.896225	3.378743	3.028112	153.051	norm
3643	13:15:27.07	403.2	403.203	265.544	0.896449	3.379107	3.029198	153.051	norm
3644	13:15:27.41	403.3	403.100	265.516	0.896284	3.378851	3.028411	153.051	norm
3645	13:15:27.74	403.4	402.363	265.310	0.895030	3.376739	3.022284	153.051	norm
3646	13:15:28.07	403.5	402.923	265.466	0.895966	3.378277	3.026821	153.051	norm
3647	13:15:28.40	403.6	403.486	265.624	0.896930	3.379910	3.031541	153.051	norm
3648	13:15:28.73	403.7	403.274	265.564	0.896554	3.379249	3.029680	153.051	norm
3649	13:15:29.06	403.8	403.446	265.612	0.896842	3.379721	3.031074	153.051	norm
3650	13:15:29.39	403.9	403.410	265.602	0.896793	3.379667	3.030862	153.051	norm
3651	13:15:29.72	404.0	404.045	265.779	0.897896	3.381570	3.036299	153.051	norm
3652	13:15:30.05	404.1	404.432	265.887	0.898539	3.382615	3.039411	153.051	norm
3653	13:15:30.38	404.2	404.257	265.839	0.898195	3.381941	3.037642	153.051	norm
3654	13:15:30.71	404.4	403.940	265.750	0.897657	3.381043	3.035019	153.051	norm
3655	13:15:31.04	404.5	404.200	265.823	0.898138	3.381927	3.037437	153.051	norm
3656	13:15:31.37	404.6	404.309	265.853	0.898297	3.382143	3.038170	153.051	norm
3657	13:15:31.71	404.7	403.973	265.759	0.897703	3.381097	3.035221	153.051	norm
3658	13:15:32.05	404.8	404.196	265.822	0.898107	3.381826	3.037241	153.051	norm
3659	13:15:32.36	404.9	404.375	265.871	0.898471	3.382561	3.039132	153.051	norm
3660	13:15:32.70	405.0	404.792	265.988	0.899113	3.383499	3.042149	153.051	norm
3661	13:15:33.03	405.1	404.687	265.959	0.898880	3.382993	3.040905	153.051	norm
3662	13:15:33.35	405.2	404.911	266.021	0.899272	3.383674	3.042845	153.051	norm
3663	13:15:33.68	405.3	405.059	266.062	0.899605	3.384403	3.044626	153.051	norm
3664	13:15:34.02	405.4	406.171	266.373	0.901425	3.387297	3.053393	153.051	norm
3665	13:15:34.35	405.5	405.477	266.179	0.900282	3.385462	3.047870	153.051	norm
3666	13:15:34.63	405.7	405.195	266.100	0.899770	3.384538	3.045305	153.051	norm
3667	13:15:35.00	405.8	405.122	266.080	0.899665	3.384403	3.044828	153.051	norm
3668	13:15:35.35	405.9	405.573	266.206	0.900435	3.385698	3.048602	153.051	norm
3669	13:15:35.67	406.0	406.118	266.358	0.901322	3.387102	3.052870	153.051	norm
3670	13:15:36.00	406.1	406.067	266.344	0.901211	3.386865	3.052282	153.051	norm
3671	13:15:36.33	406.2	405.514	266.189	0.900313	3.385449	3.047963	153.051	norm
3672	13:15:36.66	406.3	405.504	266.187	0.900282	3.385368	3.047785	153.051	norm
3673	13:15:36.99	406.4	405.646	266.226	0.900543	3.385847	3.049101	153.051	norm
3674	13:15:37.32	406.5	405.699	266.241	0.900612	3.385914	3.049393	153.051	norm
3675	13:15:37.65	406.6	406.110	266.355	0.901311	3.387088	3.052819	153.051	norm
3676	13:15:37.98	406.7	406.794	266.546	0.902451	3.388943	3.058355	153.051	norm
3677	13:15:38.31	406.8	406.754	266.535	0.902383	3.388829	3.058021	153.051	norm
3678	13:15:38.64	406.9	406.714	266.524	0.902377	3.388950	3.058111	153.051	norm
3679	13:15:38.97	407.1	407.036	266.614	0.902852	3.389591	3.060299	153.051	norm
3680	13:15:39.30	407.2	406.274	266.401	0.901575	3.387500	3.054086	153.051	norm
3681	13:15:39.63	407.3	407.086	266.628	0.903005	3.389989	3.061178	153.051	norm
3682	13:15:39.96	407.4	407.823	266.834	0.904163	3.391716	3.066663	153.051	norm
3683	13:15:40.29	407.5	407.268	266.679	0.903199	3.390070	3.061907	153.051	norm
3684	13:15:40.63	407.6	407.211	266.663	0.903116	3.389962	3.061530	153.051	norm
3685	13:15:40.95	407.7	407.153	266.647	0.903037	3.389867	3.061175	153.051	norm
3686	13:15:41.28	407.8	407.248	266.673	0.903227	3.390245	3.062162	153.051	norm
3687	13:15:41.61	407.9	407.746	266.812	0.904009	3.391412	3.065868	153.051	norm
3688	13:15:41.94	408.0	407.822	266.833	0.904160	3.391709	3.066647	153.051	norm
3689	13:15:42.27	408.1	407.880	266.849	0.904333	3.392154	3.067638	153.051	norm
3690	13:15:42.60	408.2	408.400	266.994	0.905152	3.393382	3.071527	153.051	norm
3691	13:15:42.92	408.4	408.642	267.062	0.905507	3.393855	3.073160	153.051	norm
3692	13:15:43.26	408.5	407.958	266.871	0.904407	3.392154	3.067889	153.051	norm
3693	13:15:43.59	408.6	408.493	267.020	0.905328	3.393713	3.072424	153.051	norm
3694	13:15:43.92	408.7	408.125	266.918	0.904654	3.392492	3.069033	153.051	norm
3695	13:15:44.25	408.8	407.810	266.830	0.904143	3.391689	3.066571	153.051	norm
3696	13:15:44.58	408.9	407.710	266.802	0.903978	3.391426	3.065774	153.051	norm
3697	13:15:44.91	409.0	408.340	266.978	0.905058	3.393241	3.071080	153.051	norm
3698	13:15:45.24	409.1	408.638	267.061	0.905516	3.393902	3.073232	153.051	norm
3699	13:15:45.57	409.2	408.632	267.059	0.905539	3.394010	3.073407	153.051	norm
3700	13:15:45.90	409.3	408.750	267.092	0.905701	3.394199	3.074128	153.051	norm
3701	13:15:46.24	409.4	408.682	267.073	0.905581	3.393989	3.073533	153.051	norm
3702	13:15:46.57	409.5	408.785	267.102	0.905763	3.394307	3.074438	153.051	norm
3703	13:15:46.89	409.7	409.420	267.279	0.906858	3.396155	3.079830	153.051	norm
3704	13:15:47.22	409.8	409.449	267.287	0.906872	3.396108	3.079835	153.051	norm
3705	13:15:47.56	409.9	408.893	267.132	0.905957	3.394651	3.075406	153.051	norm
3706	13:15:47.88	410.0	409.259	267.234	0.906554	3.395588	3.078283	153.051	norm
3707	13:15:48.21	410.1	409.946	267.426	0.907745	3.397612	3.084165	153.051	norm
3708	13:15:48.55	410.2	410.423	267.559	0.908467	3.398624	3.087538	153.051	norm
3709	13:15:48.88	410.3	409.636	267.339	0.907179	3.396593	3.081319	153.051	norm
3710	13:15:49.21	410.4	409.491	267.299	0.906952	3.396256	3.080240	153.051	norm
3711	13:15:49.54	410.5	409.476	267.295	0.906932	3.396236	3.080154	153.051	norm
3712	13:15:49.88	410.6	410.319	267.530	0.908336	3.398503	3.086983	153.051	norm
3713	13:15:50.20	410.7	410.492	267.578	0.908626	3.398975	3.088398	153.051	norm
3714	13:15:50.53	410.8	410.706	267.638	0.908967	3.399494	3.090030	153.051	norm
3715	13:15:50.86	410.9	411.123	267.754	0.909724	3.400844	3.093828	153.051	norm
3716	13:15:51.18	411.1	410.787	267.661	0.909110	3.399737	3.090734	153.051	norm
3717	13:15:51.52	411.2	410.554	267.595	0.908732	3.399150	3.088915	153.051	norm
3718	13:15:51.85	411.3	411.105	267.749	0.909627	3.400547	3.093230	153.051	norm
3719	13:15:52.18	411.4	410.891	267.690	0.909280	3.400007	3.091559	153.051	norm
3720	13:15:52.51	411.5	411.510	267.862	0.910344	3.401788	3.096796	153.051	norm
3721	13:15:52.84	411.6	411.914	267.975	0.910983	3.402746	3.099845	153.051	norm
3722	13:15:53.17	411.7	411.003	267.721	0.909471	3.400324	3.092495	153.051	norm
3723	13:15:53.50	411.8	411.398	267.831	0.910127	3.401377	3.095686	153.051	norm
3724	13:15:53.83	411.9	410.905	267.694	0.909317	3.400095	3.091765	153.051	norm
3725	13:15:54.16	412.0	410.862	267.681	0.909249	3.399994	3.091441	153.051	norm
3726	13:15:54.49	412.1	410.918	267.697	0.909340	3.400135	3.091879	153.051	norm
3727	13:15:54.82	412.2	412.258	268.071	0.911609	3.403866	3.102994	153.051	norm
